headline,abstract,lead_paragraph,pub_date,web_url
Pilates Is Booming. Here’s How to Get Started.,Instructors share their best advice for beginners.,,2025-02-03T10:00:20Z,https://www.nytimes.com/2025/02/03/well/move/pilates-tips.html
The Treadmill Desk Might Really Be Worth It,Research shows they can indeed deliver fitness benefits while you work — but only if you use them wisely.,,2024-05-01T14:22:00Z,https://www.nytimes.com/2024/05/01/well/move/treadmill-desk-standing.html
The 9-Minute Strength Workout,"Strength training is the key to flexibility, mobility, improved performance and lower injury risk. ",,2023-09-27T20:38:52Z,https://www.nytimes.com/article/strength-training-plyometrics.html
How Exercise May Help Us Flourish,"Physical activity can promote a sense of purpose in life, creating a virtuous cycle that keeps you moving.",,2021-05-12T09:00:12Z,https://www.nytimes.com/2021/05/12/well/move/exercise-mental-health-flourishing.html
Day 2: Move for 3 Minutes to Refresh Your Mind,Today’s challenge is playful but has serious benefits.,,2024-01-02T02:05:48Z,https://www.nytimes.com/2024/01/01/well/move/energy-challenge-exercise-movement.html
Starting to Exercise Again After Lockdown,Expert advice on taking it slow to prevent injuries.,,2020-06-01T09:00:11Z,https://www.nytimes.com/2020/06/01/well/move/coronavirus-exercise-lockdown-quarantine-sports-weights-running-injuries.html
Peloton’s revenue surges 172 percent as workouts move from gym to home.,,,2020-09-10T21:24:36Z,https://www.nytimes.com/live/2020/09/10/business/stock-market-today-coronavirus/pelotons-revenue-surges-172-percent-as-workouts-move-from-gym-to-home
Loud Fitness Classes Take a Toll on Instructors’ Voices,Motivating clients to push themselves by shouting at high volume can compromise fitness instructors’ vocal health.,,2020-01-09T10:00:06Z,https://www.nytimes.com/2020/01/09/well/live/fitness-instructors-vocal-injuries-shouting.html
Breaking Up With Peloton,"The stationary bike’s convenience made it a pandemic winner, but some former fans are done working out at home.",,2022-04-15T20:08:23Z,https://www.nytimes.com/2022/04/15/well/move/peloton-workouts-at-home.html
People Are Using Vibration Plates to Lose Weight. Do They Work?,TikTok influencers claim they’re an easy route to fitness. Here’s what the science suggests.,,2025-03-17T09:00:21Z,https://www.nytimes.com/2025/03/17/well/vibration-plates-weight-loss.html
How to Salvage a Workout After a Bad Night of Sleep,The key to enjoying exercise after a fitful slumber is to start early and keep it simple.,,2022-11-02T09:00:17Z,https://www.nytimes.com/2022/11/02/well/move/sleep-workout.html
How ‘Muscle Memory’ May Help Keep Us Fit,Muscles may “remember” in ways that will allow us to regain fitness once gyms reopen and we start working out again.,,2020-03-25T09:00:14Z,https://www.nytimes.com/2020/03/25/well/move/coronavirus-exercise-muscles-fitness.html
How to Design a Home Gym That You’ll Actually Use,"As the pandemic rages on, the safest place to work out is at home. Here’s how to create a personal gym you’ll want to spend time in.",,2022-01-04T10:00:21Z,https://www.nytimes.com/2022/01/04/realestate/build-a-home-gym.html
Who Says a Walk Can’t Be a Workout?,There are simple ways to increase intensity without turning your stroll into a slog.,,2023-06-16T09:00:19Z,https://www.nytimes.com/2023/06/16/well/walking-workout.html
What Good Are Wearable Computers if the Data Is Wrong?,"An Apple Watch or a Garmin can draw incorrect conclusions about your health, but the broad trends may be more valuable than the numbers.",,2023-04-12T09:00:33Z,https://www.nytimes.com/2023/04/12/technology/personaltech/vo2max-smartwatches-fitness-accuracy.html
"Weekly Health Quiz: Omicron, Booster Shots and Exercise Incentives",Test your knowledge of this week’s health news.,,2021-12-09T10:00:02Z,https://www.nytimes.com/interactive/2021/12/09/well/live/09healthquiz-12092021.html
"Using a ‘Tiny Bit of Math’ May Improve Your Heart Health, Study Suggests",Your average daily heart rate is a useful metric; so is your daily step count. Combining the two might be even better.,,2025-03-29T13:30:04Z,https://www.nytimes.com/2025/03/29/health/heart-health-steps-smartwatch.html
Why I Can’t Quit Extreme Workouts,"I like workouts that burn, workouts that sear, workouts that leave me on the ground gasping for air.",,2021-11-13T16:15:04Z,https://www.nytimes.com/2021/11/13/opinion/why-i-cant-quit-extreme-workouts.html
A Beginner’s Guide to the Rowing Machine,Fitness companies have caught on to the fact that these devices deliver an intense full-body workout.,,2022-11-02T14:45:44Z,https://www.nytimes.com/2022/11/02/well/move/rowing-machine-workout-guide.html
The Best Workout for Middle-Aged Bodies,Research shows that becoming fit in middle age will give you more years of good health — and the most effective exercise for a middle-aged body can be  easier and faster than you might think.,,2021-10-21T21:07:41Z,https://www.nytimes.com/interactive/2021/10/21/well/move/midlife-hiit-workout.html
How Exercise Affects Your Appetite,"For most of us, exercise impacts our hunger and weight in unexpected and sometimes contradictory ways.",,2021-11-24T10:00:17Z,https://www.nytimes.com/2021/11/24/well/move/exercise-appetite-weight.html
Does High-Intensity Exercise Affect Our Hearts? Minds? Life Spans? Waistlines?,"What you need to know about high-intensity interval training, or HIIT.",,2021-11-10T10:00:20Z,https://www.nytimes.com/2021/11/10/well/move/hiit-high-intensity-interval-training.html
Ballet Is a Great Workout for an Aging Body,Classes for ‘silver swans’ can help you improve balance and find joy.,,2023-08-30T15:00:17Z,https://www.nytimes.com/2023/08/30/well/move/ballet-workout-aging.html
Is It Better to Exercise in the Morning or Evening?,"Working out at different times of the day might have unique benefits for health, an ambitious new study in mice suggests.",,2022-01-19T10:00:17Z,https://www.nytimes.com/2022/01/19/well/exercise-timing.html
"For a Stable, Strong Core, Forget About Crunches","If the goal of your workout is to walk away with a chiseled six-pack, you’re missing the point.",,2023-02-08T10:00:28Z,https://www.nytimes.com/2023/02/08/well/move/core-strength-exercises-workouts.html
You Can Do This 10-Minute Workout at Home With No Equipment,"Build strength and mobility anywhere, anytime.",,2023-01-11T10:00:33Z,https://www.nytimes.com/2023/01/11/well/move/bodyweight-strength-workout.html
5 Workouts You Can Do in Under 10 Minutes,"Science shows that small, quick workouts of 10 minutes or less can elicit aerobic and metabolic benefits.",,2021-03-04T18:58:15Z,https://www.nytimes.com/interactive/2021/03/04/well/move/quick-at-home-workout.html
Every Woman Can Benefit From This Pelvic Floor Workout,It’s time to show these overlooked muscles more love.,,2023-02-17T16:38:18Z,https://www.nytimes.com/2023/02/17/well/move/pelvic-floor-exercise-kegels.html
Can Exercise Strengthen Your Immunity?,Recent research suggests that people who work out have stronger resistance to infectious diseases — including Covid — but experts say the findings need to be tested further.,,2022-09-07T16:28:44Z,https://www.nytimes.com/2022/09/07/well/move/exercise-immunity-covid.html
Fitness Instructors Flock Online to Pump You Up,"With widespread stay-at-home orders, they are using social media to stream their workouts. But many trainers are facing financial straits from a lack of paying clientele.",,2020-04-12T18:02:35Z,https://www.nytimes.com/2020/04/12/sports/coronavirus-fitness-trainers-workouts.html
"A Fitness Writer Breaks a Sweat for Work, Underground","Wirecutter, a product recommendation site, uses the basement of an old warehouse in Queens to test products including body pillows, microwaves and strollers.",,2023-04-05T07:00:06Z,https://www.nytimes.com/2023/04/05/insider/a-fitness-writer-breaks-a-sweat-for-work-underground.html
A Simple 14-Minute Workout That Could Lower Your Blood Pressure,A new study points to the humble wall squat as the most effective tool to fight hypertension.,,2023-07-26T21:29:28Z,https://www.nytimes.com/2023/07/26/well/blood-pressure-workout-wall-squat.html
A Swiss Fitness Movement From the 1970s Comes Back Into Vogue,"During the pandemic, vitaparcours — fitness trails interspersed with exercise stations — have made a comeback in Switzerland, where they originated.",,2020-05-04T16:35:21Z,https://www.nytimes.com/2020/05/04/sports/vitaparcours-parcourses-switzerland-coronavirus.html
A Winter Workout That Can Take You Somewhere Stunning,"Snowshoeing is a strenuous, affordable antidote to cabin fever.",,2022-12-21T10:00:24Z,https://www.nytimes.com/2022/12/21/well/move/winter-workout-snowshoeing.html
"How Exercise Might Affect Our Food Choices, and Our Weight","Men and women who started an exercise program no longer found high-calorie, fatty foods quite so irresistible.",,2020-02-26T10:00:05Z,https://www.nytimes.com/2020/02/26/well/move/how-exercise-might-affect-our-food-choices-and-our-weight.html
How to Become a Morning Exercise Person,"Yes, it can be done.",,2023-01-18T10:00:29Z,https://www.nytimes.com/2023/01/18/well/move/morning-exercise-tips.html
Be Here Now: How to Exercise Mindfully,Bringing meditation into your movement can enrich your workout and help you feel clearheaded afterward.,,2022-01-28T18:55:35Z,https://www.nytimes.com/2022/01/28/well/move/exercise-mindfulness.html
Sometimes You Have to Hate Exercise Before You Can Love It Again,"When my partner, Oliver Sacks, died, I lost interest in working out. But I found my way back.",,2021-12-31T16:00:06Z,https://www.nytimes.com/2021/12/31/opinion/exercise-new-year-oliver-sacks-grief.html
Cardio Before Weight Lifting May Help Boost Muscle,Twenty minutes of cycling may prime muscles in the arms to grow more while lifting.,,2021-11-03T09:00:06Z,https://www.nytimes.com/2021/11/03/well/move/cardio-weight-lifting.html
How to Safely Exercise During Pregnancy,The belief that it’s dangerous to exercise during pregnancy is common — but it’s wrong.,,2020-04-17T00:45:09Z,https://www.nytimes.com/article/pregnancy-exercises-workouts.html
The Small-Space Workout Challenge,"If your home isn’t that big, finding a place to exercise while you’re confined there may seem nearly impossible. Here’s what the experts suggest.",,2020-04-20T10:00:08Z,https://www.nytimes.com/2020/04/20/realestate/home-workout-small-space.html
Exercise Vigorously for 4 Seconds. Repeat. Your Muscles May Thank You.,"High-intensity interval training has surprising benefits for fitness and physical power, but don’t stay seated the rest of the day.",,2021-08-11T09:00:08Z,https://www.nytimes.com/2021/08/11/well/move/exercise-high-intensity-interval-training-hiit.html
Where Group Prayer Meets Group Fitness,"In the midst of a pandemic, faith-based wellness programs have been grounding for some religious followers.",,2020-05-19T12:28:57Z,https://www.nytimes.com/2020/05/19/style/religious-fitness-wellness-streaming-coronavirus.html
A Full-Body Strength Training Workout at Home,"If you’re willing to be creative, a set of elastic bands can be as effective as a gym full of weights.",,2022-04-11T09:00:24Z,https://www.nytimes.com/2022/04/11/well/resistance-band-workouts.html
The 4-Second Workout,Intense bursts of exercise throughout the day may have surprising metabolic benefits.,,2020-04-29T09:00:09Z,https://www.nytimes.com/2020/04/29/well/coronavirus-exercise-heart-health.html
Mark Zuckerberg Would Like You to Know About His Workouts,"It’s been a tough run for Meta, and the boss seems to be getting out some aggression with military-style endurance routines and Brazilian jujitsu.",,2023-06-02T16:49:58Z,https://www.nytimes.com/2023/06/02/style/mark-zuckerberg-workout.html
How to Work Out Safely in the Heat,"As record-breaking temperatures continue, can you still exercise outside? Possibly, but you have to be careful.",,2023-07-22T09:00:21Z,https://www.nytimes.com/2023/07/22/well/move/heat-exercise-work-out-safety.html
The Best Time of Day to Exercise,Men at risk for diabetes had greater blood sugar control and lost more belly fat when they exercised in the afternoon than in the morning.,,2021-01-27T10:00:10Z,https://www.nytimes.com/2021/01/27/well/move/the-best-time-of-day-to-exercise.html
"For a Strong Body, You Need Strong Feet",These three simple tests could save you a lot of pain in the long run.,,2024-07-18T14:58:23Z,https://www.nytimes.com/2024/07/18/well/move/foot-strength-toes-fitness.html
"Set Your Exercise Goals High, but Not Too High",Inactive people started moving more if they received daily step targets that exceeded their usual number by about 500 steps.,,2021-01-06T10:00:08Z,https://www.nytimes.com/2021/01/06/well/move/exercise-goals.html
What Types of Exercise Reduce Dementia Risk?,"Several large studies have confirmed that vigorous exercise, walking and even doing household chores can greatly benefit the brain.",,2022-08-15T15:01:29Z,https://www.nytimes.com/2022/08/15/well/move/exercise-dementia-risk.html
Working Out at Home Without Annoying Your Neighbors,"Noise complaints are up as residents jump, kickbox and lift weights in their own apartments during the coronavirus lockdown.",,2020-05-07T10:00:07Z,https://www.nytimes.com/2020/05/07/realestate/quiet-silent-apartment-home-workout-coronavirus-exercise.html
"Exercise Was the Perfect Coping Mechanism, Until It Wasn’t",I believed I’d found the cure for the depression and trauma that had plagued me for years: Start running and just don’t stop.,,2022-08-08T09:00:10Z,https://www.nytimes.com/2022/08/08/opinion/exercise-depression-anxiety-trauma.html
A Beginner’s Guide to Bouldering,People are flocking back to indoor rock climbing gyms for the intense workouts and amiable social scene. It’s not as hard as it looks.,,2022-04-22T09:00:19Z,https://www.nytimes.com/2022/04/22/well/move/fitness-bouldering-rock-climbing.html
The Church of Group Fitness,"For some formerly religious people, exercising together creates connection and community.",,2023-07-26T12:00:13Z,https://www.nytimes.com/2023/07/26/opinion/religion-fitness.html
Should Only Vaccinated People Be Allowed to Use the Gym?,"Apartment buildings with gyms may want to combat the coronavirus, but banning unvaccinated residents from working out is a perilous idea.",,2021-03-27T14:00:06Z,https://www.nytimes.com/2021/03/27/realestate/covid-19-vaccine-gyms-nyc.html
"Weekly Health Quiz: Pain, Covid and Intense Exercise",Test your knowledge of this week’s health news.,,2021-11-11T10:00:02Z,https://www.nytimes.com/interactive/2021/11/11/well/live/11healthquiz-11112021.html
How to Exercise in the Summer Heat,"As record high temperatures batter much of the country, expert advice on staying active this summer.",,2021-06-23T09:00:09Z,https://www.nytimes.com/2021/06/23/well/move/exercise-heat-advice.html
Readers’ Picks: 12 Motivating Workout Songs,"Listen to Mary J. Blige, Gang of Four, Outkast and one track that was far and away the most frequently suggested.",,2023-04-25T18:00:04Z,https://www.nytimes.com/2023/04/25/arts/music/amplifier-newsletter-readers-workout-songs.html
Connect: Schedule an Exercise Date With a Friend,,,2022-10-31T15:44:39Z,https://www.nytimes.com/explain/2022/10/31/well/health-habits-challenge/connect-schedule-an-exercise-date-with-a-friend
What Should I Wear to Work Out?,Every fabric has an environmental cost. Here’s how to make informed choices.,,2025-03-10T09:00:57Z,https://www.nytimes.com/2025/03/10/climate/best-workout-clothes.html
How Exercise Might Affect Immunity to Lower Cancer Risk,"Working out may enhance the immune system’s ability to target and eradicate cancer cells, a study in mice suggests.",,2020-11-11T10:00:15Z,https://www.nytimes.com/2020/11/11/well/move/how-exercise-might-affect-immunity-to-lower-cancer-risk.html
How Exercise May Affect Your Immunity,Does exercise help or hinder our bodies’ ability to fight off infections? It depends.,,2020-03-04T10:00:12Z,https://www.nytimes.com/2020/03/04/well/move/exercise-immunity-infection-coronavirus.html
Move: Try a Really Short Workout!,,,2022-10-31T15:44:50Z,https://www.nytimes.com/explain/2022/10/31/well/health-habits-challenge/move-try-a-really-short-workout
"Weekly Health Quiz: Exercise, Muscles and Covid Shots ",Test your knowledge of this week’s health news.,,2021-11-04T08:59:01Z,https://www.nytimes.com/interactive/2021/11/04/well/live/04healthquiz-11042021.html
How to Exercise Safely as It Gets Colder and Darker,"Here are a few ways to protect yourself from the elements, oncoming traffic and other threats that ramp up in the fall and winter months.",,2022-09-23T00:00:05Z,https://www.nytimes.com/2022/09/22/well/live/exercise-safety-fall-winter.html
This Simple Piece of Equipment Could Elevate Your Workout,A jump rope can increase your agility and speed while giving you a great workout in half the time of a run.,,2022-01-07T10:00:12Z,https://www.nytimes.com/2022/01/07/well/move/jump-rope-exercise.html
Why Gardening Is So Good for You,Digging holes can be a workout and mood booster all rolled into one.,,2024-05-23T09:00:45Z,https://www.nytimes.com/2024/05/23/well/live/gardening-health-benefits.html
Is It Safe to Exercise if the Air Is Hazy With Wildfire Smoke?,Fast or slow? Is there a time limit? Can we bring the dog along? Expert advice for working out when the smoke gets in your eyes — and lungs.,,2020-09-23T09:00:17Z,https://www.nytimes.com/2020/09/23/well/move/is-it-safe-to-exercise-if-the-air-is-hazy-with-wildfire-smoke.html
75 Hard Has a Cultish Following. Is It Worth All the Effort?,"Thousands of people each year partake in the 75-day program meant to build “mental toughness,” according to its creator, but health experts caution the program may be too rigid and intense.",,2024-02-17T10:40:14Z,https://www.nytimes.com/2024/02/17/health/andy-frisella-youtube-75-hard-program.html
"Parents’ Diet and Exercise Habits, Even Before Birth, May Contribute to Child’s Well-Being","Physical activity during pregnancy might have long-lasting benefits for a child’s health, new research suggests.",,2021-04-28T09:00:17Z,https://www.nytimes.com/2021/04/28/well/move/pregnancy-exercise-diet.html
What Scientists Are Learning About Estrogen and Exercise,A study in mice raises intriguing questions about the ways that hormones influence the brain and motivate the body to move.,,2021-10-20T16:42:48Z,https://www.nytimes.com/2021/10/20/well/move/exercise-estrogen-levels.html
How to Exercise With Chronic Pain,Working out may seem like the last thing someone in pain wants to do. But it can bring relief.,,2021-11-09T22:03:24Z,https://www.nytimes.com/2021/11/09/well/move/exercise-chronic-pain.html
"Weekly Health Quiz: 4-Second Workouts, Deadly Heat Waves and Foods for Brain Health",Test your knowledge of this week’s health news.,,2021-08-12T12:32:07Z,https://www.nytimes.com/interactive/2021/08/12/well/live/12healthquiz-08122021.html
Regular Exercise May Help Protect Against Severe Covid,"People who tended to be sedentary were far more likely to be hospitalized, and to die, from Covid than those who exercised regularly.",,2021-04-14T09:00:19Z,https://www.nytimes.com/2021/04/14/well/move/exercise-covid-19-working-out.html
N.Y. Gyms Can Reopen Under These New Rules,"The governor's announcement that health clubs could reopen came with several caveats, including that facilities would be limited to a third of their capacity.",,2020-08-18T09:10:51Z,https://www.nytimes.com/2020/08/18/nyregion/gyms-ny-reopening.html
How Much Exercise Do You Get Each Week?,Are you satisfied with the amount of physical activity you do?,,2024-03-07T10:04:45Z,https://www.nytimes.com/2024/03/07/learning/how-much-exercise-do-you-get-each-week.html
‘I Had Never Felt Worse’: Long Covid Sufferers Are Struggling With Exercise,And experts have some theories as to why.,,2022-02-12T10:00:08Z,https://www.nytimes.com/2022/02/12/well/move/long-covid-exercise.html
"For a Ski Season Without Injury, Start Training Early","Hitting the slopes is an inherently risky endeavor. To protect your knees, shoulders and wrists this winter, here’s a 20-minute strength workout to start now.",,2023-10-26T09:00:27Z,https://www.nytimes.com/2023/10/26/well/move/skiing-injuries-workouts.html
A Fitness App Moonlights as a Men’s Support Group,"Whoop, which tracks a wearer’s vital signs, is being used by tech-minded guys to keep tabs on their buddies.",,2021-07-09T09:00:14Z,https://www.nytimes.com/2021/07/09/style/self-care/whoop-fitness-tracker-men.html
Can Moving the Body Heal the Mind?,"In her new book, Jennifer Heisz blends personal experience and the latest science about how exercise can improve your mental well-being.",,2022-03-30T09:00:19Z,https://www.nytimes.com/2022/03/30/well/move/exercise-mental-health.html
How Exercise May Tame Our Anxiety,Cross-country ski racers were less likely to develop anxiety disorders. The good news is less intense aerobic activities may provide similar benefits.,,2022-01-12T10:00:14Z,https://www.nytimes.com/2022/01/12/well/move/exercise-anxiety.html
"Even 4,000 Steps a Day Can Have Big Health Benefits","But the more you walk, the better off you’ll be.",,2023-08-09T21:38:07Z,https://www.nytimes.com/2023/08/09/well/move/steps-walking-health-benefits.html
Goodbye to the Cult of SoulCycle,"From vaccine line-cutting to outright racism, revelations are exposing the darkness at the core of the boutique fitness craze.",,2021-02-06T16:00:05Z,https://www.nytimes.com/2021/02/06/opinion/fitness-soul-cycle.html
"Could Equinox’s New $40,000 Membership Really Help You Live Longer?",Blood tests and “biodata” have entered the fitness space.,,2024-05-07T17:57:12Z,https://www.nytimes.com/2024/05/07/well/live/equinox-40000-optimize-longevity-membership.html
Lululemon Hopes to Showcase Home Fitness Business With Membership Program,"The athleisure brand bought the interactive fitness company Mirror for $500 million in 2020, when at-home workouts were booming because of Covid lockdowns.",,2022-09-28T13:30:06Z,https://www.nytimes.com/2022/09/28/business/lululemon-mirror-membership.html
How Exercise Enhances Aging Brains,"Sedentary, older adults who took aerobic dance classes twice a week showed improvements in brain areas critical for memory and thinking.",,2021-03-03T10:00:15Z,https://www.nytimes.com/2021/03/03/well/move/exercise-aging-brains.html
300 Minutes a Week of Moderate Exercise May Help Ward Off Cancer,"More than 46,000 cancers in America each year, or about 3 percent of cases, could be prevented by meeting physical activity guidelines.",,2021-11-17T10:00:10Z,https://www.nytimes.com/2021/11/17/well/move/exercise-cancer.html
Try High-Intensity Interval Training. You Might Like It.,Many inactive adults who tried a sampling of exercises preferred intense efforts to gentler workouts.,,2020-10-14T09:00:10Z,https://www.nytimes.com/2020/10/14/well/move/try-high-intensity-interval-training-you-might-like-it.html
The Secret to Better Running? Try Distraction,"Focusing on external sights and sounds, rather than what’s going on in your body, made running feel easier and improved performance.",,2021-10-14T15:16:03Z,https://www.nytimes.com/2021/10/14/well/move/running-exercise-focus.html
A 20-Minute Exercise Band Workout to Build Strength,,,2025-02-10T16:18:00Z,https://www.nytimes.com/newsgraphics/card-story/strength-exercise-band-workout
Older and Stuck at Home? Expert Advice on Fitness,Experts who study exercise and aging offer tips for older adults during the coronavirus lockdown.,,2020-04-22T09:00:08Z,https://www.nytimes.com/2020/04/22/well/move/coronavirus-exercise-seniors-older-home.html
"Weekly Health Quiz: Exercise, Addictions and Animals With Coronavirus",Test your knowledge of this week’s health news.,,2022-02-09T20:26:33Z,https://www.nytimes.com/interactive/2022/02/09/well/live/09healthquiz-02092022.html
How Long Without Outdoor Exercise Is Too Long for a Prisoner in Solitary?,"“Exercise is a basic human need, and its long-term denial may constitute cruel and unusual punishment,” said prison officials, who also asserted three years was tolerable. The case could reach the Supreme Court.",,2023-04-03T09:00:24Z,https://www.nytimes.com/2023/04/03/us/solitary-confinement-prisoners-exercise.html
"You Can Take Care of Yourself in Coronavirus Quarantine or Isolation, Starting Right Now","Six things you can do right at this moment, along with some simple exercise equipment to get for your house.",,2020-03-20T14:45:56Z,https://www.nytimes.com/2020/03/20/style/self-care/isolation-exercise-meditation-coronavirus.html
What is your pandemic fitness routine?,We’re also looking for tips on getting into shape.,,2021-11-23T21:45:03Z,https://www.nytimes.com/2021/11/23/nyregion/what-is-your-pandemic-workout-routine.html
"Weekly Health Quiz: Cannabis, Exercise and Covid Tests",Test your knowledge of this week’s health news.,,2022-04-07T22:52:07Z,https://www.nytimes.com/interactive/2022/04/07/well/live/07HealthQuiz-04072022.html
Can ‘Body Neutrality’ Change the Way You Work Out?,The key to staying active long term may be to care less about how you look and more about how you feel.,,2022-02-02T19:49:05Z,https://www.nytimes.com/2022/02/02/well/move/body-neutrality-exercise.html
"Weekly Health Quiz: Weight Gain, Covid and Exercise",Test your knowledge of this week’s health news.,,2021-03-26T09:00:02Z,https://www.nytimes.com/interactive/2021/03/26/well/live/26healthquiz-03262021.html
Move: Reward Your Workout,,,2022-10-31T15:44:41Z,https://www.nytimes.com/explain/2022/10/31/well/health-habits-challenge/move-reward-your-workout
"A Single Session of Exercise Alters 9,815 Molecules in Our Blood",The extensive molecular changes that occur during and after working out underscore how consequential activity is for our bodies and health.,,2020-06-10T09:00:15Z,https://www.nytimes.com/2020/06/10/well/move/a-single-session-of-exercise-alters-9815-molecules-in-our-blood.html
Why Are Gen Z Boys Chewing on Rock-Hard Gum?,Young men are buying “Facial Fitness” chewing gum that promises to bulk up their jawlines. But dentists say the products are not particularly effective or safe.,,2024-07-18T09:01:31Z,https://www.nytimes.com/2024/07/18/style/jawline-gum-facial-fitness.html
Even Short Runs Have Major Health Benefits,Jogging a mile or two a few times a week can help you live longer and reduce your risk of disease.,,2023-10-21T09:02:03Z,https://www.nytimes.com/2023/10/21/well/move/running-short-distance-health.html
"To Show His Health Credentials, Kennedy Ditches His Shirt","Robert F. Kennedy Jr., President-elect Trump’s choice to lead the Department of Health and Human Services, has repeatedly shown off his physique on social media.",,2024-12-07T10:02:23Z,https://www.nytimes.com/2024/12/07/style/rfk-jr-shirtless-videos.html
A Low-Pressure Guide to Make Strength Training a Habit,For real this time.,,2022-10-12T09:00:31Z,https://www.nytimes.com/2022/10/12/well/move/strength-training-beginners-guide.html
A Pilates Routine You Can Do Anywhere in Under 10 Minutes,"Studies suggest the workout method can improve strength and posture, but it’s not cheap to join a studio. Here’s how to test the waters at home.",,2024-01-12T10:00:37Z,https://www.nytimes.com/2024/01/12/well/move/pilates-workout-at-home.html
When Can I Start Using My Building’s Gym Again?,"Luxury apartment buildings in New York City are starting to reopen their amenity spaces, with limits.",,2020-04-30T10:00:09Z,https://www.nytimes.com/2020/04/30/realestate/coronavirus-luxury-apartments-gym-roof-deck.html
"Indoor fitness classes in N.Y.C. can restart on Monday, the governor says.","Fitness classes will be capped at 33 percent capacity, like gyms in the state, and patrons will be required to wear face coverings while exercising.",,2021-03-17T20:57:01Z,https://www.nytimes.com/2021/03/17/world/nyc-indoor-fitness-classes-open.html
How to Get a Peloton-Style Workout Without Splurging,"Don’t want to pay $1,900 for a Peloton bike, plus a subscription fee for classes? Here are ways to reduce the cost of using tech to exercise at home.",,2021-03-03T10:00:20Z,https://www.nytimes.com/2021/03/03/technology/personaltech/peloton-alternatives-at-home-workout.html
"To Love, in Fitness and Health",They met working out. And now their lives are devoted to training and nutrition.,,2020-01-11T05:00:01Z,https://www.nytimes.com/2020/01/11/fashion/weddings/to-love-in-fitness-and-health.html
Why We’re So Obsessed With ‘Mastering’ Our Thighs,"With the ThighMaster, Suzanne Somers tapped into a collective anxiety among women.",,2023-10-17T18:13:21Z,https://www.nytimes.com/2023/10/17/well/move/suzanne-somers-thighmaster.html
No More Excuses Not to Exercise,Many people say they don’t have the time to work out. But most of us spend hours each day viewing screens.,,2020-01-01T10:00:13Z,https://www.nytimes.com/2020/01/01/well/move/exercise-physical-activity-workout-time.html
"To Lose Weight With Exercise, Aim for 300 Minutes a Week",Overweight men and women who exercised six days a week lost weight; those who worked out twice a week did not.,,2020-12-09T10:00:08Z,https://www.nytimes.com/2020/12/09/well/move/to-lose-weight-with-exercise-aim-for-300-minutes-a-week.html
The Benefits of a Walking Group,"In London, ramblers are finding friendship and fitness by strolling the city together.",,2024-04-01T09:02:56Z,https://www.nytimes.com/2024/04/01/well/move/walking-groups-health.html
Stay Healthy When Exercising Outdoors,"Cold weather workouts do bring unique risks, but a little planning and preparation can help whether you’re going for a winter walk, trekking in snowshoes or sledding with the kids.",,2021-02-07T04:40:05Z,https://www.nytimes.com/2021/02/06/at-home/exercise-outdoors-cold-weather.html
"Exercise, and Accept Your ‘Inevitable Demise’","Alison Bechdel, the cartoonist behind the Bechdel Test, on what exercise reveals about us.",,2021-06-24T09:00:05Z,https://www.nytimes.com/2021/06/24/opinion/sway-kara-swisher-alison-bechdel.html
"At Yale, a Surge of Activism Forced Changes in Mental Health Policies","For decades, the university required students seeking medical leaves to withdraw and reapply. A campus suicide set off a cascade of revisions.",,2023-09-06T07:00:18Z,https://www.nytimes.com/2023/09/06/health/yale-mental-health.html
Trump Promised to Release His Medical Records. He Still Won’t Do It.,"If elected again, he would become the oldest president by the end of his term. Yet he is refusing to disclose even basic health information.",,2024-10-03T09:01:55Z,https://www.nytimes.com/2024/10/03/health/trump-health-records.html
Channel All That Rage Into Your Workout,Stress isn’t usually a good thing for mental health. But during exercise it can be.,,2021-08-11T15:01:58Z,https://www.nytimes.com/2021/08/11/well/move/workout-stress-fear.html
"Weekly Health Quiz: A New Coronavirus Variant, Diet Guidelines and Really Short Workouts",Test your knowledge of this week’s health news.,,2021-01-01T10:00:02Z,https://www.nytimes.com/interactive/2021/01/01/well/live/01healthquiz-01012021.html
"Weekly Health Quiz: Memory-Boosting Exercise, Sleep Tips and Covid Booster Shots",Test your knowledge of this week’s health news.,,2021-07-15T09:00:02Z,https://www.nytimes.com/interactive/2021/07/15/well/live/14healthquiz-07142021.html
"Weekly Health Quiz: Coronavirus, Exercise and Prostate Cancer",Test your knowledge of this week’s health news.,,2020-03-06T10:00:09Z,https://www.nytimes.com/interactive/2020/03/06/well/live/06healthquiz-03062020.html
How to Get Into the Swing of Kettlebell Training,"Perfect for beginners, these oddly shaped weights offer a low-impact, full-body workout that will bring a sense of flow to your exercise routine.",,2023-04-12T09:00:32Z,https://www.nytimes.com/2023/04/12/well/move/kettlebells-weight-training.html
Ice for Sore Muscles? Think Again.,"Icing muscles after strenuous exercise is not just ineffective, it could be counterproductive, a new study in mice suggests.",,2021-04-21T15:15:01Z,https://www.nytimes.com/2021/04/21/well/move/exercise-icing-sore-muscles.html
"Weeks After Ohio Train Derailment, Health Concerns Mount","In a tight-knit town already skeptical of the government, the lack of concrete information, and the open-ended nature of the crisis, undergird anxiety.",,2023-03-09T22:18:21Z,https://www.nytimes.com/2023/03/09/health/east-palestine-derailment-health-issues.html
